"","Country","Region","Province","Max_reporting","Date","Nr_reporting","Category","Count","Full_reporting","Population","Count_per_1M"
"5303","Belgium","Flanders","All",52,2020-06-15,52,"NEW_DELTA",-3,TRUE,6325740,-0.474252814690455
"5304","Belgium","Flanders","All",52,2020-06-15,52,"NEW_IN",5,TRUE,6325740,0.790421357817425
"5305","Belgium","Flanders","All",52,2020-06-15,52,"NEW_OUT",8,TRUE,6325740,1.26467417250788
"5306","Belgium","Flanders","All",52,2020-06-15,52,"TOTAL_IN",203,TRUE,6325740,32.0911071273875
"5307","Belgium","Flanders","All",52,2020-06-15,52,"TOTAL_IN_CHG",-8,TRUE,6325740,-1.26467417250788
"5308","Belgium","Flanders","All",52,2020-06-15,52,"TOTAL_IN_ECMO",3,TRUE,6325740,0.474252814690455
"5309","Belgium","Flanders","All",52,2020-06-15,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5310","Belgium","Flanders","All",52,2020-06-15,52,"TOTAL_IN_ICU",42,TRUE,6325740,6.63953940566637
"5311","Belgium","Flanders","All",52,2020-06-15,52,"TOTAL_IN_ICU_CHG",-6,TRUE,6325740,-0.94850562938091
"5312","Belgium","Flanders","All",52,2020-06-15,52,"TOTAL_IN_RESP",21,TRUE,6325740,3.31976970283319
"5313","Belgium","Flanders","All",52,2020-06-15,52,"TOTAL_IN_RESP_CHG",-3,TRUE,6325740,-0.474252814690455
"5314","Belgium","Flanders","All",52,2020-06-16,52,"NEW_DELTA",-29,TRUE,6325740,-4.58444387534107
"5315","Belgium","Flanders","All",52,2020-06-16,52,"NEW_IN",5,TRUE,6325740,0.790421357817425
"5316","Belgium","Flanders","All",52,2020-06-16,52,"NEW_OUT",34,TRUE,6325740,5.37486523315849
"5317","Belgium","Flanders","All",52,2020-06-16,52,"TOTAL_IN",186,TRUE,6325740,29.4036745108082
"5318","Belgium","Flanders","All",52,2020-06-16,52,"TOTAL_IN_CHG",-17,TRUE,6325740,-2.68743261657925
"5319","Belgium","Flanders","All",52,2020-06-16,52,"TOTAL_IN_ECMO",2,TRUE,6325740,0.31616854312697
"5320","Belgium","Flanders","All",52,2020-06-16,52,"TOTAL_IN_ECMO_CHG",-1,TRUE,6325740,-0.158084271563485
"5321","Belgium","Flanders","All",52,2020-06-16,52,"TOTAL_IN_ICU",35,TRUE,6325740,5.53294950472198
"5322","Belgium","Flanders","All",52,2020-06-16,52,"TOTAL_IN_ICU_CHG",-7,TRUE,6325740,-1.1065899009444
"5323","Belgium","Flanders","All",52,2020-06-16,52,"TOTAL_IN_RESP",15,TRUE,6325740,2.37126407345228
"5324","Belgium","Flanders","All",52,2020-06-16,52,"TOTAL_IN_RESP_CHG",-6,TRUE,6325740,-0.94850562938091
"5325","Belgium","Flanders","All",52,2020-06-17,52,"NEW_DELTA",-12,TRUE,6325740,-1.89701125876182
"5326","Belgium","Flanders","All",52,2020-06-17,52,"NEW_IN",12,TRUE,6325740,1.89701125876182
"5327","Belgium","Flanders","All",52,2020-06-17,52,"NEW_OUT",24,TRUE,6325740,3.79402251752364
"5328","Belgium","Flanders","All",52,2020-06-17,52,"TOTAL_IN",174,TRUE,6325740,27.5066632520464
"5329","Belgium","Flanders","All",52,2020-06-17,52,"TOTAL_IN_CHG",-12,TRUE,6325740,-1.89701125876182
"5330","Belgium","Flanders","All",52,2020-06-17,52,"TOTAL_IN_ECMO",2,TRUE,6325740,0.31616854312697
"5331","Belgium","Flanders","All",52,2020-06-17,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5332","Belgium","Flanders","All",52,2020-06-17,52,"TOTAL_IN_ICU",34,TRUE,6325740,5.37486523315849
"5333","Belgium","Flanders","All",52,2020-06-17,52,"TOTAL_IN_ICU_CHG",-1,TRUE,6325740,-0.158084271563485
"5334","Belgium","Flanders","All",52,2020-06-17,52,"TOTAL_IN_RESP",14,TRUE,6325740,2.21317980188879
"5335","Belgium","Flanders","All",52,2020-06-17,52,"TOTAL_IN_RESP_CHG",-1,TRUE,6325740,-0.158084271563485
"5336","Belgium","Flanders","All",52,2020-06-18,52,"NEW_DELTA",-1,TRUE,6325740,-0.158084271563485
"5337","Belgium","Flanders","All",52,2020-06-18,52,"NEW_IN",7,TRUE,6325740,1.1065899009444
"5338","Belgium","Flanders","All",52,2020-06-18,52,"NEW_OUT",8,TRUE,6325740,1.26467417250788
"5339","Belgium","Flanders","All",52,2020-06-18,52,"TOTAL_IN",177,TRUE,6325740,27.9809160667369
"5340","Belgium","Flanders","All",52,2020-06-18,52,"TOTAL_IN_CHG",3,TRUE,6325740,0.474252814690455
"5341","Belgium","Flanders","All",52,2020-06-18,52,"TOTAL_IN_ECMO",2,TRUE,6325740,0.31616854312697
"5342","Belgium","Flanders","All",52,2020-06-18,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5343","Belgium","Flanders","All",52,2020-06-18,52,"TOTAL_IN_ICU",29,TRUE,6325740,4.58444387534107
"5344","Belgium","Flanders","All",52,2020-06-18,52,"TOTAL_IN_ICU_CHG",-5,TRUE,6325740,-0.790421357817425
"5345","Belgium","Flanders","All",52,2020-06-18,52,"TOTAL_IN_RESP",16,TRUE,6325740,2.52934834501576
"5346","Belgium","Flanders","All",52,2020-06-18,52,"TOTAL_IN_RESP_CHG",2,TRUE,6325740,0.31616854312697
"5347","Belgium","Flanders","All",52,2020-06-19,52,"NEW_DELTA",-5,TRUE,6325740,-0.790421357817425
"5348","Belgium","Flanders","All",52,2020-06-19,52,"NEW_IN",12,TRUE,6325740,1.89701125876182
"5349","Belgium","Flanders","All",52,2020-06-19,52,"NEW_OUT",17,TRUE,6325740,2.68743261657925
"5350","Belgium","Flanders","All",52,2020-06-19,52,"TOTAL_IN",163,TRUE,6325740,25.7677362648481
"5351","Belgium","Flanders","All",52,2020-06-19,52,"TOTAL_IN_CHG",-14,TRUE,6325740,-2.21317980188879
"5352","Belgium","Flanders","All",52,2020-06-19,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5353","Belgium","Flanders","All",52,2020-06-19,52,"TOTAL_IN_ECMO_CHG",-1,TRUE,6325740,-0.158084271563485
"5354","Belgium","Flanders","All",52,2020-06-19,52,"TOTAL_IN_ICU",28,TRUE,6325740,4.42635960377758
"5355","Belgium","Flanders","All",52,2020-06-19,52,"TOTAL_IN_ICU_CHG",-1,TRUE,6325740,-0.158084271563485
"5356","Belgium","Flanders","All",52,2020-06-19,52,"TOTAL_IN_RESP",14,TRUE,6325740,2.21317980188879
"5357","Belgium","Flanders","All",52,2020-06-19,52,"TOTAL_IN_RESP_CHG",-2,TRUE,6325740,-0.31616854312697
"5358","Belgium","Flanders","All",52,2020-06-20,52,"NEW_DELTA",-6,TRUE,6325740,-0.94850562938091
"5359","Belgium","Flanders","All",52,2020-06-20,52,"NEW_IN",8,TRUE,6325740,1.26467417250788
"5360","Belgium","Flanders","All",52,2020-06-20,52,"NEW_OUT",14,TRUE,6325740,2.21317980188879
"5361","Belgium","Flanders","All",52,2020-06-20,52,"TOTAL_IN",152,TRUE,6325740,24.0288092776497
"5362","Belgium","Flanders","All",52,2020-06-20,52,"TOTAL_IN_CHG",-11,TRUE,6325740,-1.73892698719834
"5363","Belgium","Flanders","All",52,2020-06-20,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5364","Belgium","Flanders","All",52,2020-06-20,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5365","Belgium","Flanders","All",52,2020-06-20,52,"TOTAL_IN_ICU",28,TRUE,6325740,4.42635960377758
"5366","Belgium","Flanders","All",52,2020-06-20,52,"TOTAL_IN_ICU_CHG",0,TRUE,6325740,0
"5367","Belgium","Flanders","All",52,2020-06-20,52,"TOTAL_IN_RESP",14,TRUE,6325740,2.21317980188879
"5368","Belgium","Flanders","All",52,2020-06-20,52,"TOTAL_IN_RESP_CHG",0,TRUE,6325740,0
"5369","Belgium","Flanders","All",52,2020-06-21,52,"NEW_DELTA",3,TRUE,6325740,0.474252814690455
"5370","Belgium","Flanders","All",52,2020-06-21,52,"NEW_IN",6,TRUE,6325740,0.94850562938091
"5371","Belgium","Flanders","All",52,2020-06-21,52,"NEW_OUT",3,TRUE,6325740,0.474252814690455
"5372","Belgium","Flanders","All",52,2020-06-21,52,"TOTAL_IN",161,TRUE,6325740,25.4515677217211
"5373","Belgium","Flanders","All",52,2020-06-21,52,"TOTAL_IN_CHG",9,TRUE,6325740,1.42275844407137
"5374","Belgium","Flanders","All",52,2020-06-21,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5375","Belgium","Flanders","All",52,2020-06-21,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5376","Belgium","Flanders","All",52,2020-06-21,52,"TOTAL_IN_ICU",28,TRUE,6325740,4.42635960377758
"5377","Belgium","Flanders","All",52,2020-06-21,52,"TOTAL_IN_ICU_CHG",0,TRUE,6325740,0
"5378","Belgium","Flanders","All",52,2020-06-21,52,"TOTAL_IN_RESP",12,TRUE,6325740,1.89701125876182
"5379","Belgium","Flanders","All",52,2020-06-21,52,"TOTAL_IN_RESP_CHG",-2,TRUE,6325740,-0.31616854312697
"5380","Belgium","Flanders","All",52,2020-06-22,52,"NEW_DELTA",3,TRUE,6325740,0.474252814690455
"5381","Belgium","Flanders","All",52,2020-06-22,52,"NEW_IN",10,TRUE,6325740,1.58084271563485
"5382","Belgium","Flanders","All",52,2020-06-22,52,"NEW_OUT",7,TRUE,6325740,1.1065899009444
"5383","Belgium","Flanders","All",52,2020-06-22,52,"TOTAL_IN",165,TRUE,6325740,26.083904807975
"5384","Belgium","Flanders","All",52,2020-06-22,52,"TOTAL_IN_CHG",4,TRUE,6325740,0.63233708625394
"5385","Belgium","Flanders","All",52,2020-06-22,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5386","Belgium","Flanders","All",52,2020-06-22,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5387","Belgium","Flanders","All",52,2020-06-22,52,"TOTAL_IN_ICU",23,TRUE,6325740,3.63593824596016
"5388","Belgium","Flanders","All",52,2020-06-22,52,"TOTAL_IN_ICU_CHG",-5,TRUE,6325740,-0.790421357817425
"5389","Belgium","Flanders","All",52,2020-06-22,52,"TOTAL_IN_RESP",9,TRUE,6325740,1.42275844407137
"5390","Belgium","Flanders","All",52,2020-06-22,52,"TOTAL_IN_RESP_CHG",-3,TRUE,6325740,-0.474252814690455
"5391","Belgium","Flanders","All",52,2020-06-23,52,"NEW_DELTA",-21,TRUE,6325740,-3.31976970283319
"5392","Belgium","Flanders","All",52,2020-06-23,52,"NEW_IN",4,TRUE,6325740,0.63233708625394
"5393","Belgium","Flanders","All",52,2020-06-23,52,"NEW_OUT",25,TRUE,6325740,3.95210678908713
"5394","Belgium","Flanders","All",52,2020-06-23,52,"TOTAL_IN",150,TRUE,6325740,23.7126407345228
"5395","Belgium","Flanders","All",52,2020-06-23,52,"TOTAL_IN_CHG",-15,TRUE,6325740,-2.37126407345228
"5396","Belgium","Flanders","All",52,2020-06-23,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5397","Belgium","Flanders","All",52,2020-06-23,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5398","Belgium","Flanders","All",52,2020-06-23,52,"TOTAL_IN_ICU",21,TRUE,6325740,3.31976970283319
"5399","Belgium","Flanders","All",52,2020-06-23,52,"TOTAL_IN_ICU_CHG",-2,TRUE,6325740,-0.31616854312697
"5400","Belgium","Flanders","All",52,2020-06-23,52,"TOTAL_IN_RESP",13,TRUE,6325740,2.05509553032531
"5401","Belgium","Flanders","All",52,2020-06-23,52,"TOTAL_IN_RESP_CHG",4,TRUE,6325740,0.63233708625394
"5402","Belgium","Flanders","All",52,2020-06-24,52,"NEW_DELTA",-4,TRUE,6325740,-0.63233708625394
"5403","Belgium","Flanders","All",52,2020-06-24,52,"NEW_IN",11,TRUE,6325740,1.73892698719834
"5404","Belgium","Flanders","All",52,2020-06-24,52,"NEW_OUT",15,TRUE,6325740,2.37126407345228
"5405","Belgium","Flanders","All",52,2020-06-24,52,"TOTAL_IN",149,TRUE,6325740,23.5545564629593
"5406","Belgium","Flanders","All",52,2020-06-24,52,"TOTAL_IN_CHG",-1,TRUE,6325740,-0.158084271563485
"5407","Belgium","Flanders","All",52,2020-06-24,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5408","Belgium","Flanders","All",52,2020-06-24,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5409","Belgium","Flanders","All",52,2020-06-24,52,"TOTAL_IN_ICU",22,TRUE,6325740,3.47785397439667
"5410","Belgium","Flanders","All",52,2020-06-24,52,"TOTAL_IN_ICU_CHG",1,TRUE,6325740,0.158084271563485
"5411","Belgium","Flanders","All",52,2020-06-24,52,"TOTAL_IN_RESP",12,TRUE,6325740,1.89701125876182
"5412","Belgium","Flanders","All",52,2020-06-24,52,"TOTAL_IN_RESP_CHG",-1,TRUE,6325740,-0.158084271563485
"5413","Belgium","Flanders","All",52,2020-06-25,52,"NEW_DELTA",0,TRUE,6325740,0
"5414","Belgium","Flanders","All",52,2020-06-25,52,"NEW_IN",10,TRUE,6325740,1.58084271563485
"5415","Belgium","Flanders","All",52,2020-06-25,52,"NEW_OUT",10,TRUE,6325740,1.58084271563485
"5416","Belgium","Flanders","All",52,2020-06-25,52,"TOTAL_IN",145,TRUE,6325740,22.9222193767053
"5417","Belgium","Flanders","All",52,2020-06-25,52,"TOTAL_IN_CHG",-4,TRUE,6325740,-0.63233708625394
"5418","Belgium","Flanders","All",52,2020-06-25,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5419","Belgium","Flanders","All",52,2020-06-25,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5420","Belgium","Flanders","All",52,2020-06-25,52,"TOTAL_IN_ICU",18,TRUE,6325740,2.84551688814273
"5421","Belgium","Flanders","All",52,2020-06-25,52,"TOTAL_IN_ICU_CHG",-4,TRUE,6325740,-0.63233708625394
"5422","Belgium","Flanders","All",52,2020-06-25,52,"TOTAL_IN_RESP",10,TRUE,6325740,1.58084271563485
"5423","Belgium","Flanders","All",52,2020-06-25,52,"TOTAL_IN_RESP_CHG",-2,TRUE,6325740,-0.31616854312697
"5424","Belgium","Flanders","All",52,2020-06-26,52,"NEW_DELTA",-6,TRUE,6325740,-0.94850562938091
"5425","Belgium","Flanders","All",52,2020-06-26,52,"NEW_IN",7,TRUE,6325740,1.1065899009444
"5426","Belgium","Flanders","All",52,2020-06-26,52,"NEW_OUT",13,TRUE,6325740,2.05509553032531
"5427","Belgium","Flanders","All",52,2020-06-26,52,"TOTAL_IN",136,TRUE,6325740,21.499460932634
"5428","Belgium","Flanders","All",52,2020-06-26,52,"TOTAL_IN_CHG",-9,TRUE,6325740,-1.42275844407137
"5429","Belgium","Flanders","All",52,2020-06-26,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5430","Belgium","Flanders","All",52,2020-06-26,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5431","Belgium","Flanders","All",52,2020-06-26,52,"TOTAL_IN_ICU",17,TRUE,6325740,2.68743261657925
"5432","Belgium","Flanders","All",52,2020-06-26,52,"TOTAL_IN_ICU_CHG",-1,TRUE,6325740,-0.158084271563485
"5433","Belgium","Flanders","All",52,2020-06-26,52,"TOTAL_IN_RESP",9,TRUE,6325740,1.42275844407137
"5434","Belgium","Flanders","All",52,2020-06-26,52,"TOTAL_IN_RESP_CHG",-1,TRUE,6325740,-0.158084271563485
"5435","Belgium","Flanders","All",52,2020-06-27,52,"NEW_DELTA",-5,TRUE,6325740,-0.790421357817425
"5436","Belgium","Flanders","All",52,2020-06-27,52,"NEW_IN",8,TRUE,6325740,1.26467417250788
"5437","Belgium","Flanders","All",52,2020-06-27,52,"NEW_OUT",13,TRUE,6325740,2.05509553032531
"5438","Belgium","Flanders","All",52,2020-06-27,52,"TOTAL_IN",133,TRUE,6325740,21.0252081179435
"5439","Belgium","Flanders","All",52,2020-06-27,52,"TOTAL_IN_CHG",-3,TRUE,6325740,-0.474252814690455
"5440","Belgium","Flanders","All",52,2020-06-27,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5441","Belgium","Flanders","All",52,2020-06-27,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5442","Belgium","Flanders","All",52,2020-06-27,52,"TOTAL_IN_ICU",17,TRUE,6325740,2.68743261657925
"5443","Belgium","Flanders","All",52,2020-06-27,52,"TOTAL_IN_ICU_CHG",0,TRUE,6325740,0
"5444","Belgium","Flanders","All",52,2020-06-27,52,"TOTAL_IN_RESP",7,TRUE,6325740,1.1065899009444
"5445","Belgium","Flanders","All",52,2020-06-27,52,"TOTAL_IN_RESP_CHG",-2,TRUE,6325740,-0.31616854312697
"5446","Belgium","Flanders","All",52,2020-06-28,52,"NEW_DELTA",-5,TRUE,6325740,-0.790421357817425
"5447","Belgium","Flanders","All",52,2020-06-28,52,"NEW_IN",4,TRUE,6325740,0.63233708625394
"5448","Belgium","Flanders","All",52,2020-06-28,52,"NEW_OUT",9,TRUE,6325740,1.42275844407137
"5449","Belgium","Flanders","All",52,2020-06-28,52,"TOTAL_IN",131,TRUE,6325740,20.7090395748165
"5450","Belgium","Flanders","All",52,2020-06-28,52,"TOTAL_IN_CHG",-2,TRUE,6325740,-0.31616854312697
"5451","Belgium","Flanders","All",52,2020-06-28,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5452","Belgium","Flanders","All",52,2020-06-28,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5453","Belgium","Flanders","All",52,2020-06-28,52,"TOTAL_IN_ICU",20,TRUE,6325740,3.1616854312697
"5454","Belgium","Flanders","All",52,2020-06-28,52,"TOTAL_IN_ICU_CHG",3,TRUE,6325740,0.474252814690455
"5455","Belgium","Flanders","All",52,2020-06-28,52,"TOTAL_IN_RESP",9,TRUE,6325740,1.42275844407137
"5456","Belgium","Flanders","All",52,2020-06-28,52,"TOTAL_IN_RESP_CHG",2,TRUE,6325740,0.31616854312697
"5457","Belgium","Flanders","All",52,2020-06-29,52,"NEW_DELTA",2,TRUE,6325740,0.31616854312697
"5458","Belgium","Flanders","All",52,2020-06-29,52,"NEW_IN",5,TRUE,6325740,0.790421357817425
"5459","Belgium","Flanders","All",52,2020-06-29,52,"NEW_OUT",3,TRUE,6325740,0.474252814690455
"5460","Belgium","Flanders","All",52,2020-06-29,52,"TOTAL_IN",136,TRUE,6325740,21.499460932634
"5461","Belgium","Flanders","All",52,2020-06-29,52,"TOTAL_IN_CHG",5,TRUE,6325740,0.790421357817425
"5462","Belgium","Flanders","All",52,2020-06-29,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5463","Belgium","Flanders","All",52,2020-06-29,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5464","Belgium","Flanders","All",52,2020-06-29,52,"TOTAL_IN_ICU",22,TRUE,6325740,3.47785397439667
"5465","Belgium","Flanders","All",52,2020-06-29,52,"TOTAL_IN_ICU_CHG",2,TRUE,6325740,0.31616854312697
"5466","Belgium","Flanders","All",52,2020-06-29,52,"TOTAL_IN_RESP",10,TRUE,6325740,1.58084271563485
"5467","Belgium","Flanders","All",52,2020-06-29,52,"TOTAL_IN_RESP_CHG",1,TRUE,6325740,0.158084271563485
"5468","Belgium","Flanders","All",52,2020-06-30,52,"NEW_DELTA",0,TRUE,6325740,0
"5469","Belgium","Flanders","All",52,2020-06-30,52,"NEW_IN",16,TRUE,6325740,2.52934834501576
"5470","Belgium","Flanders","All",52,2020-06-30,52,"NEW_OUT",16,TRUE,6325740,2.52934834501576
"5471","Belgium","Flanders","All",52,2020-06-30,52,"TOTAL_IN",136,TRUE,6325740,21.499460932634
"5472","Belgium","Flanders","All",52,2020-06-30,52,"TOTAL_IN_CHG",0,TRUE,6325740,0
"5473","Belgium","Flanders","All",52,2020-06-30,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5474","Belgium","Flanders","All",52,2020-06-30,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5475","Belgium","Flanders","All",52,2020-06-30,52,"TOTAL_IN_ICU",19,TRUE,6325740,3.00360115970622
"5476","Belgium","Flanders","All",52,2020-06-30,52,"TOTAL_IN_ICU_CHG",-3,TRUE,6325740,-0.474252814690455
"5477","Belgium","Flanders","All",52,2020-06-30,52,"TOTAL_IN_RESP",10,TRUE,6325740,1.58084271563485
"5478","Belgium","Flanders","All",52,2020-06-30,52,"TOTAL_IN_RESP_CHG",0,TRUE,6325740,0
"5479","Belgium","Flanders","All",52,2020-07-01,52,"NEW_DELTA",-4,TRUE,6325740,-0.63233708625394
"5480","Belgium","Flanders","All",52,2020-07-01,52,"NEW_IN",9,TRUE,6325740,1.42275844407137
"5481","Belgium","Flanders","All",52,2020-07-01,52,"NEW_OUT",13,TRUE,6325740,2.05509553032531
"5482","Belgium","Flanders","All",52,2020-07-01,52,"TOTAL_IN",123,TRUE,6325740,19.4443654023087
"5483","Belgium","Flanders","All",52,2020-07-01,52,"TOTAL_IN_CHG",-13,TRUE,6325740,-2.05509553032531
"5484","Belgium","Flanders","All",52,2020-07-01,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5485","Belgium","Flanders","All",52,2020-07-01,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5486","Belgium","Flanders","All",52,2020-07-01,52,"TOTAL_IN_ICU",18,TRUE,6325740,2.84551688814273
"5487","Belgium","Flanders","All",52,2020-07-01,52,"TOTAL_IN_ICU_CHG",-1,TRUE,6325740,-0.158084271563485
"5488","Belgium","Flanders","All",52,2020-07-01,52,"TOTAL_IN_RESP",6,TRUE,6325740,0.94850562938091
"5489","Belgium","Flanders","All",52,2020-07-01,52,"TOTAL_IN_RESP_CHG",-4,TRUE,6325740,-0.63233708625394
"5490","Belgium","Flanders","All",52,2020-07-02,52,"NEW_DELTA",-8,TRUE,6325740,-1.26467417250788
"5491","Belgium","Flanders","All",52,2020-07-02,52,"NEW_IN",10,TRUE,6325740,1.58084271563485
"5492","Belgium","Flanders","All",52,2020-07-02,52,"NEW_OUT",18,TRUE,6325740,2.84551688814273
"5493","Belgium","Flanders","All",52,2020-07-02,52,"TOTAL_IN",113,TRUE,6325740,17.8635226866738
"5494","Belgium","Flanders","All",52,2020-07-02,52,"TOTAL_IN_CHG",-10,TRUE,6325740,-1.58084271563485
"5495","Belgium","Flanders","All",52,2020-07-02,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5496","Belgium","Flanders","All",52,2020-07-02,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5497","Belgium","Flanders","All",52,2020-07-02,52,"TOTAL_IN_ICU",18,TRUE,6325740,2.84551688814273
"5498","Belgium","Flanders","All",52,2020-07-02,52,"TOTAL_IN_ICU_CHG",0,TRUE,6325740,0
"5499","Belgium","Flanders","All",52,2020-07-02,52,"TOTAL_IN_RESP",6,TRUE,6325740,0.94850562938091
"5500","Belgium","Flanders","All",52,2020-07-02,52,"TOTAL_IN_RESP_CHG",0,TRUE,6325740,0
"5501","Belgium","Flanders","All",52,2020-07-03,52,"NEW_DELTA",-12,TRUE,6325740,-1.89701125876182
"5502","Belgium","Flanders","All",52,2020-07-03,52,"NEW_IN",2,TRUE,6325740,0.31616854312697
"5503","Belgium","Flanders","All",52,2020-07-03,52,"NEW_OUT",14,TRUE,6325740,2.21317980188879
"5504","Belgium","Flanders","All",52,2020-07-03,52,"TOTAL_IN",100,TRUE,6325740,15.8084271563485
"5505","Belgium","Flanders","All",52,2020-07-03,52,"TOTAL_IN_CHG",-13,TRUE,6325740,-2.05509553032531
"5506","Belgium","Flanders","All",52,2020-07-03,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5507","Belgium","Flanders","All",52,2020-07-03,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5508","Belgium","Flanders","All",52,2020-07-03,52,"TOTAL_IN_ICU",17,TRUE,6325740,2.68743261657925
"5509","Belgium","Flanders","All",52,2020-07-03,52,"TOTAL_IN_ICU_CHG",-1,TRUE,6325740,-0.158084271563485
"5510","Belgium","Flanders","All",52,2020-07-03,52,"TOTAL_IN_RESP",6,TRUE,6325740,0.94850562938091
"5511","Belgium","Flanders","All",52,2020-07-03,52,"TOTAL_IN_RESP_CHG",0,TRUE,6325740,0
"5512","Belgium","Flanders","All",52,2020-07-04,52,"NEW_DELTA",-3,TRUE,6325740,-0.474252814690455
"5513","Belgium","Flanders","All",52,2020-07-04,52,"NEW_IN",8,TRUE,6325740,1.26467417250788
"5514","Belgium","Flanders","All",52,2020-07-04,52,"NEW_OUT",11,TRUE,6325740,1.73892698719834
"5515","Belgium","Flanders","All",52,2020-07-04,52,"TOTAL_IN",100,TRUE,6325740,15.8084271563485
"5516","Belgium","Flanders","All",52,2020-07-04,52,"TOTAL_IN_CHG",0,TRUE,6325740,0
"5517","Belgium","Flanders","All",52,2020-07-04,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5518","Belgium","Flanders","All",52,2020-07-04,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5519","Belgium","Flanders","All",52,2020-07-04,52,"TOTAL_IN_ICU",14,TRUE,6325740,2.21317980188879
"5520","Belgium","Flanders","All",52,2020-07-04,52,"TOTAL_IN_ICU_CHG",-3,TRUE,6325740,-0.474252814690455
"5521","Belgium","Flanders","All",52,2020-07-04,52,"TOTAL_IN_RESP",7,TRUE,6325740,1.1065899009444
"5522","Belgium","Flanders","All",52,2020-07-04,52,"TOTAL_IN_RESP_CHG",1,TRUE,6325740,0.158084271563485
"5523","Belgium","Flanders","All",52,2020-07-05,52,"NEW_DELTA",-3,TRUE,6325740,-0.474252814690455
"5524","Belgium","Flanders","All",52,2020-07-05,52,"NEW_IN",4,TRUE,6325740,0.63233708625394
"5525","Belgium","Flanders","All",52,2020-07-05,52,"NEW_OUT",7,TRUE,6325740,1.1065899009444
"5526","Belgium","Flanders","All",52,2020-07-05,52,"TOTAL_IN",98,TRUE,6325740,15.4922586132215
"5527","Belgium","Flanders","All",52,2020-07-05,52,"TOTAL_IN_CHG",-2,TRUE,6325740,-0.31616854312697
"5528","Belgium","Flanders","All",52,2020-07-05,52,"TOTAL_IN_ECMO",1,TRUE,6325740,0.158084271563485
"5529","Belgium","Flanders","All",52,2020-07-05,52,"TOTAL_IN_ECMO_CHG",0,TRUE,6325740,0
"5530","Belgium","Flanders","All",52,2020-07-05,52,"TOTAL_IN_ICU",17,TRUE,6325740,2.68743261657925
"5531","Belgium","Flanders","All",52,2020-07-05,52,"TOTAL_IN_ICU_CHG",3,TRUE,6325740,0.474252814690455
"5532","Belgium","Flanders","All",52,2020-07-05,52,"TOTAL_IN_RESP",8,TRUE,6325740,1.26467417250788
"5533","Belgium","Flanders","All",52,2020-07-05,52,"TOTAL_IN_RESP_CHG",1,TRUE,6325740,0.158084271563485
"5534","Belgium","Flanders","All",52,2020-07-06,52,"NEW_DELTA",2,TRUE,6325740,0.31616854312697
"5535","Belgium","Flanders","All",52,2020-07-06,52,"NEW_IN",6,TRUE,6325740,0.94850562938091
"5536","Belgium","Flanders","All",52,2020-07-06,52,"NEW_OUT",4,TRUE,6325740,0.63233708625394
"5537","Belgium","Flanders","All",52,2020-07-06,52,"TOTAL_IN",102,TRUE,6325740,16.1245956994755
